name_cs;name_et;price_cs;price_et;brut_kar;all_et_fees_tl;net_kar;com_count_cs;com_count_et;rating_et;note_cs;link_et;link_cs;image_et;image_cs
Kişiye Özel İsimli Papatya Kolye;Script Name Necklace,Personalized Silver Name Necklace,Gold Name Necklace,Name Necklace,Tiny Gold Name Necklace,Personalized Gift for Women;19.99;128.58;108.59000000000002;22.398306;69.69169400000001;999.0;;;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1040105645/script-name-necklacepersonalized-silver?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sc_gallery-1-1&plkey=aca641f372c3f583366a0c64c8214812497696d6%3A1040105645&pro=1&frs=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/27273555/c/1818/1445/62/132/il/33d575/3212629685/il_340x270.3212629685_jiud.jpg;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Full Name Monogram Matte Black Zippo Cigar Lighter - Black Metal Lighter with Personalized Engraving;19.99;226.82;206.82999999999998;35.729473999999996;154.600526;999.0;1612.0;4.82;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/679757007/full-name-monogram-matte-black-zippo?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sc_gallery-1-1&plkey=d9259dfc6c8463ed0ae490482e2d7a96fa34788e%3A679757007;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/12334423/d/il/3793f9/1766145532/il_340x270.1766145532_gton.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Üç İsimli Kişiye Özel Kalpler Gümüş Kolye;Custom 3 Hearts Zirconia Name Necklace / Personalized 3 Hearts Necklace / Three Hearts Name Necklace / 925 Solid Sterling Silver Necklace;59.9;326.16;266.26000000000005;49.209912;200.55008800000004;999.0;548.0;4.49;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/796624527/custom-3-hearts-zirconia-name-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Three+Names+Personalized+Hearts+Sterling+Silver+Necklace&ref=sr_gallery-1-1&organic_search_click=1;https://www.ciceksepeti.com/uc-isimli-kisiye-ozel-kalpler-gumus-kolye-kc520528;https://i.etsystatic.com/22014248/c/500/397/230/354/il/8abe96/2267182886/il_340x270.2267182886_ep1d.jpg;https://cdn03.ciceksepeti.com/cicek/kc520528-1/M/uc-simli-kisiye-ozel-kalpler-gumus-kolye-kc520528-1-3de7d34258ce47e9985e4d959bb9cf27.jpg
Kişiye Özel İsimli Papatya Kolye;Script Name Necklace,Personalized Necklace, Personalized Name Necklace ,Signature Necklace ,Gift for Her,Mother's Day Gift;19.99;136.77;116.78000000000002;23.509689;76.77031100000002;999.0;1.0;5.0;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1039508639/script-name-necklacepersonalized?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sc_gallery-1-2&plkey=5383bb9f9dd1fa14326d12857f59418d3d99e28b%3A1039508639&pro=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/28064125/d/il/28d634/3158956278/il_340x270.3158956278_d5pu.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Personalised flat man with engraving of the initials in the gift set Black;19.99;324.34;304.34999999999997;48.962938;238.88706199999996;999.0;448.0;4.75;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/889943135/personalised-flat-man-with-engraving-of?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sc_gallery-1-2&plkey=08aaea839facae4b15ef8f351185b44afb01f206%3A889943135&bes=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/18424719/d/il/8de3e5/2934246881/il_340x270.2934246881_hxic.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Üç İsimli Kişiye Özel Kalpler Gümüş Kolye;Three Heart Sterling Silver Necklace that can be Personalised with loved ones, children's or grandchildren initials;59.9;604.61;544.71;86.995577;441.214423;999.0;136.0;4.97;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/510029665/three-heart-sterling-silver-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Three+Names+Personalized+Hearts+Sterling+Silver+Necklace&ref=sr_gallery-1-2&organic_search_click=1;https://www.ciceksepeti.com/uc-isimli-kisiye-ozel-kalpler-gumus-kolye-kc520528;https://i.etsystatic.com/7698756/c/870/691/252/555/il/a21f9d/1136460722/il_340x270.1136460722_i347.jpg;https://cdn03.ciceksepeti.com/cicek/kc520528-1/M/uc-simli-kisiye-ozel-kalpler-gumus-kolye-kc520528-1-3de7d34258ce47e9985e4d959bb9cf27.jpg
925 Ayar Gümüş İsimli Açılan Papatya Kolye;Horizontal Bar Necklace, Custom Name Bar Necklace, Personalized Horizontal Bar Necklace, Sterling Silver 925 Name Necklace, Birthday gift;89.9;175.59;85.69;28.777563;40.412437;999.0;;;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1025460590/horizontal-bar-necklace-custom-name-bar?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=925+Sterling+Silver+Name+Open+Daisy+Necklace&ref=sc_gallery-1-1&plkey=149b7cc201db94c1fbc5274e66bd1fe9870a5fd0%3A1025460590&pro=1&frs=1;https://www.ciceksepeti.com/925-ayar-gumus-isimli-acilan-papatya-kolye-kc3299817;https://i.etsystatic.com/27207406/c/1785/1419/91/442/il/27ca08/3206318389/il_340x270.3206318389_el4v.jpg;https://cdn03.ciceksepeti.com/cicek/kc3299817-1/M/925-ayar-gumus-Isimli-acilan-papatya-kolye-kc3299817-1-6de8ee00f7df4275b15c5f91e12a9555.jpg
Kişiye Özel İsimli Papatya Kolye;Personalized Disc Name Necklace, Disc Necklace with Initial and Date,Family Necklace,Friendship Necklace,Birthday Gift for Her, Gift for Him;19.99;184.54;164.54999999999998;29.992078;118.05792199999999;999.0;15.0;4.47;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1037586099/personalized-disc-name-necklace-disc?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sc_gallery-1-3&plkey=a788f4ced489e199e71bc3d011502c8a002f011b%3A1037586099&pro=1&frs=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/26192469/d/il/0376a6/3151688224/il_340x270.3151688224_e2ac.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Personalized Metal Guitar Name Sign, Electric Guitar Sign, Acoustic Name Sign, Bass Name Sign, Music Name Art, Musician Wall Art;19.99;435.4;415.40999999999997;64.03378;334.87622;999.0;127.0;4.72;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/845435116/personalized-metal-guitar-name-sign?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sc_gallery-1-3&plkey=4ee5362b37e8000f8a08cb1a14accb126117fdfe%3A845435116&pro=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/23251313/d/il/3fad54/2531986267/il_340x270.2531986267_6v3k.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
925 Ayar Gümüş İsimli Açılan Papatya Kolye;Personalized Daisy Name Necklace, Customized 925K Silver Name Necklace, Gift for Mum, Gift for Her, Best Friend Gift from London;89.9;251.8;161.9;39.119260000000004;106.28074000000001;999.0;;;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1020536022/personalized-daisy-name-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=925+Sterling+Silver+Name+Open+Daisy+Necklace&ref=sc_gallery-1-2&plkey=0927c1c3295ab3c253f8ee70489c891c30085c08%3A1020536022&frs=1;https://www.ciceksepeti.com/925-ayar-gumus-isimli-acilan-papatya-kolye-kc3299817;https://i.etsystatic.com/29603832/c/1226/974/0/110/il/62c4f4/3187792833/il_340x270.3187792833_a78z.jpg;https://cdn03.ciceksepeti.com/cicek/kc3299817-1/M/925-ayar-gumus-Isimli-acilan-papatya-kolye-kc3299817-1-6de8ee00f7df4275b15c5f91e12a9555.jpg
Kişiye Özel İsimli Papatya Kolye;Personalized Name Necklace, Dainty Name Necklace, Name Necklace Gold, Necklace for Women, Gift for Mom, Bridesmaid Gift, Anniversary Gift;19.99;145.0;125.01;24.6265;83.8835;999.0;19.0;4.58;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1037618715/personalized-name-necklace-dainty-name?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sc_gallery-1-4&plkey=f11c6c2811cb704526e9f4161f21c2445d4b2cc8%3A1037618715&pro=1&frs=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/26156537/c/1600/1271/0/164/il/294f31/3215331201/il_340x270.3215331201_csje.jpg;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Schmalz® Flachmann set made of stainless steel 5-pc. with engraving silver metal personalized with name custom belt bag around birthday;19.99;183.02;163.03;29.785814000000002;116.744186;999.0;279.0;4.84;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/940507691/schmalz-flachmann-set-made-of-stainless?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sc_gallery-1-4&plkey=da8ffddd70c753a027ad3089ab05156ccbc65280%3A940507691;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/18049627/d/il/ceb3ee/2834588493/il_340x270.2834588493_a0v3.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Kişiye Özel Aşkın Kanatları Gümüş Kolye;Sterling Silver Heart Cremation Urn Pendant Necklace - Solid 925 - Polished Finish - Multiple Chain Lengths Available - Keepsake Gift;59.9;726.73;666.83;103.567261;546.762739;999.0;1910.0;4.83;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/685122325/sterling-silver-heart-cremation-urn?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Wings+of+Love+Sterling+Silver+Necklace&ref=sc_gallery-1-1&plkey=511cc311cb6f69bb80f34eefade704093aea442e%3A685122325&pro=1;https://www.ciceksepeti.com/kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707;https://i.etsystatic.com/9634056/c/1141/905/346/385/il/f553f4/1902458729/il_340x270.1902458729_rw1c.jpg;https://cdn03.ciceksepeti.com/cicek/kc85707-1/M/indigo-taki-marketplace-kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707-1-8d5802846b60985-65752886.jpg
925 Ayar Gümüş İsimli Açılan Papatya Kolye;Open Hearts Sterling Necklace for Women | Heart Name Sterling Silver Necklace For Moms, Wife, Fiancee, GirlFriend;89.9;412.72;322.82000000000005;60.956103999999996;245.36389600000007;999.0;856.0;5.0;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1041840889/open-hearts-sterling-necklace-for-women?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=925+Sterling+Silver+Name+Open+Daisy+Necklace&ref=sc_gallery-1-3&plkey=6acd10779346bfd2fd8e9495e02542219336443e%3A1041840889&pro=1;https://www.ciceksepeti.com/925-ayar-gumus-isimli-acilan-papatya-kolye-kc3299817;https://i.etsystatic.com/5167678/c/845/671/0/400/il/4b5b8c/3167796710/il_340x270.3167796710_bcsy.jpg;https://cdn03.ciceksepeti.com/cicek/kc3299817-1/M/925-ayar-gumus-Isimli-acilan-papatya-kolye-kc3299817-1-6de8ee00f7df4275b15c5f91e12a9555.jpg
Kişiye Özel İsimli Papatya Kolye;Name Daisy Necklace, Personalized Daisy Name Necklace, Silver Daisy Necklace, Daisy Pendant Necklace, Bridesmaid Gift, Custom Daisy Necklace;19.99;228.63;208.64;35.975091;156.164909;999.0;228.0;4.77;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/937343874/name-daisy-necklace-personalized-daisy?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Name+Daisy+Necklace&ref=sr_gallery-1-1&organic_search_click=1&pro=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-papatya-kolye-kc5118532;https://i.etsystatic.com/16689069/d/il/cece2a/2827760620/il_340x270.2827760620_2ala.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc5118532-1/M/kisiye-ozel-simli-papatya-kolye-kc5118532-1-2aca0676276c4ddcb660ef16c6d9e911.jpg
Kişiye Özel İsimli Siyah Benzinli Metal Çakmak;Personalised Metal Black  Clipper Lighter, engraved text name silver Comes in Gift Tin Bridesmaid Gift Metal clipper box Groomsmen Gift;19.99;190.53;170.54;30.804921;123.23507899999998;999.0;24.0;4.83;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/948895563/personalised-metal-black-clipper-lighter?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Black+Gasoline+Metal+Lighter+with+Personalized+Name&ref=sr_gallery-1-1&organic_search_click=1;https://www.ciceksepeti.com/kisiye-ozel-isimli-siyah-metal-cakmak-1-kc826450;https://i.etsystatic.com/27405844/d/il/343a2e/2818931690/il_340x270.2818931690_81l3.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc826450-1/M/kisiye-ozel-isimli-siyah-benzinli-metal-cakmak-kc826450-1-753ef953bf93450585197dbbd824c2a7.jpg
Kişiye Özel Aşkın Kanatları Gümüş Kolye;Personalised Memorial Photo Necklace/Memory/Remembrance/Loved One/Silver/Pendant/Custom/Any Photo/Bespoke/Gift For Her/Baby Loss/Miscarriage;59.9;233.03;173.13;36.572171;120.057829;999.0;3088.0;4.87;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/850912370/personalised-memorial-photo?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=Personalized+Wings+of+Love+Sterling+Silver+Necklace&ref=sc_gallery-1-2&plkey=b34e92134f21ab5a7cf284b719cb3e3897ef45f4%3A850912370;https://www.ciceksepeti.com/kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707;https://i.etsystatic.com/19722828/d/il/e720b5/2504577256/il_340x270.2504577256_jd9b.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc85707-1/M/indigo-taki-marketplace-kisiye-ozel-askin-kanatlari-gumus-kolye-kc85707-1-8d5802846b60985-65752886.jpg
925 Ayar Gümüş İsimli Açılan Papatya Kolye;Daisy Necklace, Personalized Necklace, Silver Necklace, Name Necklace, 925K Silver,  Gift for Mum, Gift for Her, Best Friend Gift;89.9;462.71;372.80999999999995;67.739747;288.570253;999.0;1.0;5.0;Aynı Gün Teslimat Seçeneği;https://www.etsy.com/listing/1007847351/daisy-necklace-personalized-necklace?ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=925+Sterling+Silver+Name+Open+Daisy+Necklace&ref=sc_gallery-1-4&plkey=ca28acb2a3daaa09a2de4a1f107962e375e2e619%3A1007847351&frs=1;https://www.ciceksepeti.com/925-ayar-gumus-isimli-acilan-papatya-kolye-kc3299817;https://i.etsystatic.com/28798766/d/il/e3db14/3087488553/il_340x270.3087488553_bads.jpg?version=0;https://cdn03.ciceksepeti.com/cicek/kc3299817-1/M/925-ayar-gumus-Isimli-acilan-papatya-kolye-kc3299817-1-6de8ee00f7df4275b15c5f91e12a9555.jpg
